"station_id","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas"
"912101A",0.0775057230315649,0.157467981391338,0.663644866981865,0.0615320024045788,0.0312811604528237,0.897480820210217
"912105A",0.099444622072982,0.228697113318751,0.600498903508127,0.085943437944197,0.0402242537807727,0.872404151501931
"915011A",NA,NA,NA,0.117937127411839,0.0400616094119155,0.845252969971879
"915206A",0.0840528945137515,0.167855767918531,0.652159371254685,0.0524947362438885,0.0127580709682637,0.934204158670217
"917107A",0.115117503356262,0.243719219501425,0.538192249272431,0.0940802992385284,0.0699500012024292,0.822772842979953
"919003A",0.188858278169352,0.242356153646734,0.491815866363495,0.156605361343263,0.04142640728499,0.794912519905453
"919005A",0.136841302074952,0.216410809222851,0.563774442021473,0.108994549085823,0.0285214685890555,0.85802788903924
"919201A",0.179156761325834,0.22818444267602,0.518039674665471,0.133556704606447,0.032333686068196,0.827610738545456
"919309A",0.264318651448579,0.228312507051812,0.448210966376691,0.202998296186804,0.0581174242931344,0.728529410705283
"922101B",NA,NA,NA,0.246879707834748,0.0205657686263033,0.728689308921492
"925001A",0.389569554145855,0.196593701485166,0.338656454803903,0.397415319205751,0.047459454509732,0.551694054694182
"926002A",0.435279345995616,0.212107450265801,0.284193829327226,0.415186546467662,0.0789147867590089,0.489587804619685
"G9030001",NA,NA,NA,0.102058328189975,0.046442483126337,0.847185629355512
"G9030124",0.0915626697444439,0.167350202557762,0.636784875731247,0.0688429519026574,0.0169728028090159,0.911501146888719
"G9030250",NA,NA,NA,0.267510133296978,0.0677676805319129,0.666210160492373
"G9070142",NA,NA,NA,0.0900381634985002,0.0384729677821147,0.874768918593307
"003303A",0.032575477163558,0.194098454481026,0.637793917445085,0.0243106445280843,0.0236415009348493,0.953447375809501
"A0020101",0.0915983697641583,0.271778552779287,0.500289288816797,0.0946910406801793,0.0849471374829484,0.821021967106578
"A0030501",0.0297993626889272,0.329882606992923,0.463819608014511,0.03577896140709,0.111947970157319,0.847574849546279
"G0010005",0.101883266351894,0.143512631838424,0.649743842043431,0.0410065028193123,0.044476348717663,0.917072955571766
"G0050115",0.0259546614188452,0.25310943294632,0.613092778629031,0.0217444938903858,0.0552994444782085,0.91574306140697
"G0060005",0.040941645004562,0.234061071195605,0.621147845456875,0.0316180207131852,0.0515272688936126,0.904940490839285
"401009",0.165422958875037,0.285216119752897,0.470454740779802,0.164899279262287,0.132773340509701,0.675556957118194
"401012",0.249120374426325,0.258396386236539,0.381067741240116,0.328423617510536,0.136580680333517,0.516462094713508
"401013",0.155472410045586,0.240833134694168,0.488612359149372,0.136139275505119,0.0784630779859883,0.768172817586986
"401015",0.0571851551179544,0.209422879145326,0.609245420268192,0.0498226383465413,0.0401881867953934,0.895559631342238
"401016",0.131727469966619,0.280325943518345,0.437792936470343,0.199608653531067,0.175520203449106,0.601024021520203
"401017",0.19619816306405,0.20340135814523,0.472072285822926,0.173071187156031,0.0718721431536321,0.739822356140088
"401203",0.277786977974177,0.249914407399628,0.383339962008386,0.284574791005583,0.0930853879071565,0.594906173990749
"401208",0.167794989488417,0.311441333876941,0.424744850353091,0.140902594478337,0.120510757263418,0.712581826635412
"401210",0.260858791938935,0.308649654689536,0.325563464915006,0.257665046109932,0.153404954475758,0.545051796747723
"401212",0.297191838867719,0.299927933201284,0.301592377493673,0.297665173512464,0.147087392129595,0.508532742274172
"401215",0.142148577162281,0.291287919070978,0.460773755206345,0.143284656245794,0.119802978163121,0.7046090464727
"401216",0.342537692227,0.245803500994845,0.337006437855784,0.331389373620332,0.098583972865747,0.542574258521313
"401217",0.28109594355239,0.274860492216509,0.357019305323882,0.276769535531438,0.127605393643019,0.556602458766377
"401220",0.219123898944941,0.29151223074804,0.374551707589784,0.219080954830396,0.11681213031745,0.639382835413724
"402204",0.143156564252466,0.280010603354961,0.473947885592717,0.127439092038603,0.0916568522041163,0.757296406457315
"402206",0.232385532313962,0.317287048378862,0.320170045828452,0.259711114989609,0.13696990510396,0.576735693107486
"402213",0.164598825006108,0.232768748064337,0.511038008591682,0.126989183151917,0.0751756586728304,0.780992938141799
"402217",0.137496157408986,0.264267365729165,0.488266274107597,0.137604320394418,0.0826484126362272,0.757940290729284
"403200",0.301536180431121,0.278900056462101,0.328732876842503,0.292126776829397,0.141072510543309,0.541749406295648
"403205",0.341353208640619,0.212332079250363,0.337731539983131,0.282002013746204,0.132730152039274,0.547793163001237
"403213",0.171631571793764,0.252694010149075,0.459143215156885,0.170204096553536,0.0953184497449512,0.699769367485904
"403214",0.192589722394308,0.279321575590908,0.416810632676672,0.195522531979151,0.102490506882026,0.673192024430758
"403217",0.215760443079252,0.25104840893783,0.430592651613008,0.212297285813048,0.0808069946388862,0.681070012511974
"403221",0.11192831658136,0.254348417441203,0.51742610795254,0.109351478579459,0.0651484374203445,0.806275790138331
"403222",0.281071605844933,0.24733976210985,0.369753365326448,0.280095286809924,0.0903213232827594,0.595478690229807
"403223",0.196810047275904,0.248178107139736,0.436501706126256,0.206901222728774,0.0759465533192159,0.683395901249411
"403224",0.129764420448583,0.259717227713542,0.491393147446007,0.136259406544969,0.0684750266706521,0.778552093641561
"403226",0.246332699194923,0.251148074970639,0.393808385044506,0.195311760104097,0.10455097587111,0.665523561818163
"403230",0.281392313640355,0.241381561563341,0.358995286861472,0.273658167580633,0.0919491926944728,0.591495320059063
"403232",0.198777632518816,0.275443087764083,0.428514600661918,0.224202215856524,0.0954607373224983,0.646508154262549
"403233",0.237879217790763,0.25891366123176,0.391827597681966,0.256328249909473,0.0973431681136009,0.62535486359357
"404204",0.0384726766241622,0.250279794147129,0.595907821564948,0.0374643776517339,0.049234809429496,0.90284378408496
"404207",0.116631635692235,0.253727443596124,0.507982030654353,0.118198621423069,0.0717028728377792,0.790592448890047
"405205",0.251180684521355,0.344486552079822,0.315529533067474,0.240573968954496,0.222607838850137,0.509169528685158
"405209",0.355893773149698,0.258253567287648,0.280455280605585,0.385505473657736,0.120581933136897,0.454192282519321
"405212",0.0586965911267531,0.234582171439431,0.606232908954269,0.051831535812777,0.0314076556130921,0.90848302470436
"405214",0.198330246209467,0.243186024287657,0.461512365138628,0.206442903567033,0.0657140889898196,0.706773137337061
"405215",0.321174684092178,0.21730216202744,0.346630547130511,0.338890094552999,0.075167395952932,0.560873348104585
"405217",0.186494318657492,0.278129929462295,0.433822607660608,0.183773634603143,0.107695707638867,0.684737914197164
"405218",0.352972277564178,0.19182047005458,0.384425223420506,0.327864121824445,0.054090844638732,0.596755331273838
"405219",0.3540474966336,0.198924065187885,0.358787119038952,0.359531208390046,0.0618406903167364,0.554809941022683
"405226",0.0943538311518431,0.26433239567769,0.52235977979511,0.0914145353936263,0.0609524540408868,0.832818454922108
"405227",0.377532747900668,0.205875386575616,0.340057807163427,0.373489585013993,0.0740889254898849,0.531734222623814
"405228",0.135067327481951,0.246494101296194,0.519304810717441,0.133130225696368,0.0573554769169394,0.800883600427394
"405229",0.03799422819898,0.229656275791777,0.644636315590037,0.0226574922639798,0.0244493227484905,0.950201869976133
"405230",0.0289446425709448,0.218933268173226,0.63328370255685,0.0304043023987722,0.0291047600894709,0.940497780326932
"405231",0.214529628592716,0.216042187910742,0.477822143647003,0.146645493616924,0.120591758519178,0.709616191201069
"405234",0.174194049320296,0.240361046441498,0.506201897909256,0.200094118849005,0.0739101845376929,0.715252375963369
"405237",0.172446420416389,0.216831851770998,0.493521997647025,0.152177654296724,0.058583437392709,0.771153465638167
"405238",0.0933948624211896,0.25598229353951,0.541532209240969,0.0838357255014476,0.0519412659424639,0.850447875022114
"405240",0.0513561122031772,0.230259827132761,0.599898640573559,0.0588937772210682,0.0383860692801438,0.889796554606762
"405241",0.382298668215672,0.24870684701825,0.278920573488929,0.388166315462147,0.11604320909596,0.459696425186352
"405245",0.0545444704413107,0.193958825729551,0.625231483431788,0.0596937528754239,0.0270452393452429,0.907009724078684
"405246",0.0787192124077088,0.220362980052584,0.548822561801436,0.087462091733762,0.0592900178023376,0.847987681742463
"405248",0.0340385940847609,0.219711282097207,0.624234349364408,0.0347149381479524,0.0312932331124727,0.927720241367846
"405251",0.0787135043602167,0.239196807964576,0.570619495133737,0.072203577898459,0.0454763496031993,0.87051030154047
"405263",0.349311377223006,0.187498396454794,0.372247817319593,0.366945296557225,0.0559633121992401,0.570354445883769
"405264",0.412214417704692,0.188860069997289,0.30102767310213,0.431630032731444,0.074816980107513,0.476736951234993
"405274",0.0922325738857582,0.23119994675161,0.58114393699411,0.0867811403530541,0.032746348578341,0.873476006717772
"406208",0.0679491510981561,0.246126682900758,0.575893572694076,0.0684288414518124,0.043160579133805,0.880157423589264
"406213",0.0589064691471135,0.234422671106997,0.56336271219737,0.0868513246437163,0.0529303915842115,0.850710429734596
"406214",0.0354820218850172,0.238331842971113,0.613349779787129,0.0376919714688999,0.0351425653760711,0.916570252802049
"406224",0.0267276891389092,0.205121251657337,0.641647364514837,0.0296075402869656,0.0206851274027414,0.94733279598399
"406226",0.132112862405136,0.193308065424955,0.579617939788168,0.0604788982641975,0.0424545727625082,0.88631078413875
"406235",0.100359149017685,0.209429870120297,0.573824297352594,0.0604299853174991,0.0377537099516159,0.887214676170627
"406250",0.210762132820943,0.244949470863419,0.444137405290902,0.186793379591537,0.0606413125362077,0.734326182281359
"407211",0.0562941501909198,0.136454483968961,0.705586788564015,0.0332866888911317,0.0193653542118816,0.941170128831451
"407213",0.0811321553225719,0.199029903579596,0.603318547700908,0.0456908927757483,0.0287436608130502,0.920380939322463
"407214",0.0843950587992956,0.260100927165132,0.546210451150138,0.0843538206151465,0.0528785933323221,0.847795169522294
"407215",0.123460942060829,0.188761583614516,0.575264298559729,0.0716089679538471,0.0356738157598791,0.88686178279311
"407217",0.117525663719724,0.240938729846871,0.533536029163676,0.10017893061755,0.0430134653195912,0.846098396166949
"407220",0.0325211604381271,0.209442147190876,0.620542368571543,0.0426547354828833,0.0264249465731776,0.928334724075347
"407221",0.132130478900693,0.207077338861988,0.557433598930424,0.102664944679873,0.0553161269780129,0.830721138516038
"407230",0.0474573737705617,0.234867612904084,0.601270968384207,0.0488216553515514,0.02693717904541,0.915357815333013
"407239",0.105590970542639,0.192815834239248,0.610716284857627,0.0602615509812021,0.0384388905737604,0.897138964760692
"407246",0.0606961835904251,0.244140521996449,0.578899678558775,0.0546732352470675,0.0536906098340309,0.887871710367239
"407253",0.0389643290937911,0.170368279316487,0.621599605964882,0.0329369577332438,0.0300852022239719,0.931486916408407
"408200",0.0347817675079445,0.238462909028084,0.609512641626148,0.031246259854881,0.0339001812943237,0.926663279188639
"408202",0.0590312460155767,0.231456921400753,0.585346447505682,0.0559951805731688,0.033983658490149,0.904406671602285
"408206",0.041602960476443,0.230158944196351,0.627368529272422,0.0416778198553954,0.0307960786078282,0.920898889176161
"410024",0.146126954262044,0.310313217101545,0.420714803410356,0.13063236983195,0.123221079554416,0.711210242911045
"410026",0.035816843561096,0.231956167539019,0.614201089988303,0.0280713441672326,0.0291166942605103,0.937516253446265
"410033",0.063698086647676,0.290935850624974,0.530077818249214,0.0664943278152533,0.0828484017134013,0.830388667083802
"410038",0.209178194097797,0.194208242100406,0.527020698943051,0.128778585768216,0.0734567535316114,0.779036340291962
"410044",0.118537551722901,0.213502589612997,0.598490594412212,0.0579169071307831,0.0558331308051022,0.884627582372596
"410047",0.14224162220368,0.28269621712499,0.485304021549699,0.124308731218534,0.0938162166917346,0.766856377593653
"410057",0.271173477387011,0.260551477971116,0.37479517299779,0.18851051681158,0.124871422799715,0.645188776346675
"410061",0.0629868938648311,0.276475351107977,0.560048020764234,0.0584067632648458,0.0828259683421251,0.842120836267211
"410062",0.0254961900908046,0.232051001614062,0.635330647701761,0.0171336089760095,0.0355472579427971,0.946574675352714
"410088",0.114956200682967,0.281945991502345,0.489321259489802,0.116282572343504,0.077741351975912,0.784348139162563
"410091",0.175107064320106,0.170150578876214,0.551018246108765,0.0773014959169288,0.0616934557933073,0.843618010491233
"410141",0.025698474822383,0.225192753771987,0.636543832784354,0.0232650280973313,0.0376637184379744,0.934281650174835
"410156",0.0980987568856124,0.222763490232014,0.567398124849795,0.0678274135731384,0.0485981492025971,0.872155301464526
"410705",0.0179214918319567,0.244261269594158,0.634547163907579,0.0160351103745069,0.0277632189412839,0.948778495048478
"410713",0.0463901146855796,0.227326494558216,0.610591047742538,0.0268117209370204,0.0424626815948132,0.916790804193458
"410730",0.124322445442472,0.31884443931843,0.435389048789148,0.121826689089209,0.143430196706162,0.694948285355669
"410731",0.0420350910716899,0.244710193285066,0.601475614107255,0.0229194536453778,0.0594399895323009,0.907157093299388
"410734",0.0306304027582174,0.243501042218853,0.617330450954643,0.0175654538106159,0.0564323944565271,0.922862385810536
"410761",0.0704774516852675,0.218583805776245,0.593563070721692,0.0255916944693626,0.0485238715861321,0.913781998112943
"411003",0.0550935577408269,0.188162751045066,0.658079153900611,0.028809420973659,0.0203123048072095,0.955540237795431
"412028",0.0557219941642441,0.233260302610037,0.591416186642382,0.0501606389572722,0.062228824717861,0.878500605030069
"412029",0.0465937288988838,0.250191657911164,0.605241938706819,0.0396198167824884,0.0547855548912833,0.891729036878263
"412050",0.0957672903274455,0.188190219934489,0.576704908914378,0.070359364366295,0.0394549916303201,0.874867123727503
"412066",0.0548068083811751,0.241201776645159,0.600676409289062,0.0406465176750942,0.0509219897961852,0.896679713796362
"415201",0.0470318677633688,0.265355459588553,0.580120733727862,0.0464930492750462,0.0448346752206978,0.900779752107275
"415206",0.0714603106991351,0.271947975825528,0.541529461830424,0.067755209247222,0.0499813989411074,0.873852240469563
"415207",0.0801495616114895,0.259825811293228,0.549273217021888,0.0591077527470124,0.0405664120330506,0.891400545369725
"415220",0.0505330193750098,0.215979364053205,0.631497679882234,0.0341019894599799,0.0337602191230605,0.922748440534398
"415223",0.171026382394698,0.338455329199646,0.349073877042129,0.158565550318318,0.126230811951068,0.698004554201621
"415226",0.0352468934970966,0.217777254170291,0.643529394883344,0.0306991251648077,0.027245958903737,0.938730948569964
"415237",0.0494938468197723,0.235277726811941,0.656218450316432,0.0395856948413171,0.0256456270688625,0.92937012688829
"415238",0.0715889908817006,0.193617562863354,0.62141906477938,0.0361811444778413,0.0296899721033796,0.932192757908488
"415245",0.0890764842755024,0.251069710230253,0.53687591979152,0.0787568971812295,0.0745477302111475,0.829534434719294
"416003",0.0171427639695915,0.165878787087061,0.618197746701093,0.0224074266336613,0.0477238623067859,0.9322437174181
"416008",0.0365893292860575,0.19898355525935,0.625971928978126,0.0271112899014443,0.0215506945828692,0.95600330227547
"416010",0.0182100265003172,0.202687056281617,0.63450644121704,0.0228749152347183,0.0265730993955852,0.945908824595288
"416016",0.0246755376492309,0.224592310728503,0.651494723139316,0.0224925021400743,0.0240670722655257,0.946538485039928
"416020",0.0409657930236584,0.199107849355425,0.645093596962397,0.027569192181231,0.0138869384494794,0.956819104687258
"416023",0.0210772075131794,0.224348756349666,0.618738734907795,0.0231335230800795,0.0316222930956005,0.937089244388994
"416032",0.0269473762728076,0.225302417295608,0.617957998372563,0.0214551088809724,0.0381107794816121,0.931285143222496
"418005",0.0232319319226049,0.231019959422914,0.630596623148641,0.0237442495756001,0.0316618469180963,0.935636443945709
"418014",0.0305505845971507,0.209503501101645,0.615531938118562,0.028829783800801,0.0301670725461955,0.941569276091887
"418015",0.0410706889764006,0.189230446402899,0.6341842106318,0.0288168144215018,0.020548876634126,0.944949305904712
"418017",0.0305195120494769,0.192547929359633,0.638919102204905,0.0304502436431292,0.0156825281287516,0.950453606871282
"418021",0.0349107955057504,0.21531735994906,0.610627212001399,0.0305742648607394,0.0375887758651575,0.920591057385673
"418025",0.0350997283545355,0.19870745673956,0.638104204506997,0.02974476576812,0.0219642963788112,0.948690322275243
"418027",0.0353295283588269,0.207001127029594,0.635947282494413,0.026523365825801,0.0187376928070157,0.951295839791737
"418032",0.04730378656153,0.187934755364803,0.623523389758108,0.0320263220480901,0.022611999253509,0.941160808392511
"419005",0.0373808157850512,0.247025375629022,0.585396802708645,0.0200442952510771,0.0629527213379121,0.902552757511513
"419010",0.0360065676764112,0.252343675132512,0.586788204781698,0.0361835742544854,0.0470256623457561,0.912475307130095
"419016",0.053900359774035,0.203956674738962,0.603468120354559,0.0361549984682616,0.0391654986086135,0.913993252463244
"419029",0.0412303336060962,0.194333821367878,0.605701134158519,0.0401443370641944,0.0414067195998413,0.909859798173427
"419035",0.0310040544703926,0.219667652564129,0.630673954047845,0.0291602657736663,0.0248601749722873,0.93996109186007
"419054",0.0344892693182522,0.220513996258525,0.617177969728226,0.0307417007749441,0.0276358159593244,0.934738784851299
"420003",0.0778952743146764,0.152845597350571,0.658533377586788,0.0252184931117618,0.0327086598658634,0.936447748039588
"420017",0.0359119015648125,0.184247046691907,0.656362808622694,0.0236424600573319,0.0229912443009238,0.95539768528696
"421018",0.0515792859691864,0.223126119287206,0.660344188144765,0.0407891351495032,0.0396911313373287,0.916533300663399
"421026",0.0806671016112332,0.19472977071217,0.649035720577248,0.0246246263680968,0.0357013289779857,0.929359492232683
"421042",0.0506555917010109,0.209146409153401,0.620240762579251,0.0228922231204456,0.0308973890201797,0.93348938781294
"421048",0.0780975125957604,0.168462373847869,0.639031124737931,0.0369569358716562,0.0379516321318121,0.903756051827735
"421050",NA,NA,NA,0.0481239614911176,0.0393522953103696,0.902912224720039
"421055",NA,NA,NA,0.0314543761050177,0.0220166335672338,0.950124421455843
"424002",0.0265473757878183,0.234033996049997,0.579913513259693,0.0355419502032417,0.0605481847428054,0.922890351887527
"403209A",0.262394037492003,0.213642744044341,0.383248136525676,0.252397054184077,0.117249194355785,0.599824355443251
"422202B",0.0266492676973197,0.229980581860267,0.625524494055379,0.0194192940312953,0.0356910996349932,0.944913995880555
"422306A",0.0213423351599463,0.23657633033052,0.62925778488201,0.0218428645209496,0.0155979670662657,0.961105116516975
"422313B",NA,NA,NA,0.0583249353054947,0.0120111633369706,0.928111417065635
"422319B",0.0415314892004191,0.21435346066679,0.645383928047377,0.0227529016186682,0.0159998925905558,0.959641709141538
"422321B",0.0287206628985864,0.273304202664511,0.590239604823275,0.0290824190371628,0.057208826767001,0.906996114906807
"422334A",0.0284232317314245,0.220267618286013,0.643890391851877,0.0219205940522685,0.0135237159927996,0.963746092870278
"422338A",0.0176746122863255,0.210856256866149,0.649333227508403,0.0201541989807795,0.0118011803458134,0.966122277372113
"422394A",0.0382402546889577,0.254138317174947,0.622104239034985,0.0231033942298801,0.0290854831360392,0.944087524048696
"424201A",0.0523745852438736,0.22486769919603,0.584756337509508,0.0440970531714786,0.041831895629674,0.912174924965174
"A4260533",0.0579022762808607,0.175463552032941,0.638329996198034,0.0653305073796346,0.0283593198888718,0.899762551413789
"102101A",NA,NA,NA,0.178375523570577,0.0206339829759058,0.803445607250477
"104001A",NA,NA,NA,0.187423260491323,0.0148470362621252,0.793529952707182
"105101A",0.173078278260918,0.166491842833855,0.60354169165646,0.155011110707488,0.0309811643026511,0.809261332017183
"105102A",NA,NA,NA,0.115532380323637,0.01942936295112,0.855869207195693
"105105A",0.127564729714556,0.185631469845674,0.610652837960289,0.116317484466524,0.0288204944639026,0.850918537272036
"107001B",NA,NA,NA,0.246466943679635,0.0577869675929618,0.700268561096076
"108002A",0.175273777430203,0.213137948960334,0.556060047561633,0.127141551539615,0.0356523942626824,0.828400752673006
"108003A",0.176767457234187,0.174459850722863,0.571551215005327,0.169799171660158,0.0266403717953656,0.800552665773307
"111005A",0.107980352058829,0.20050340554596,0.579950758333718,0.120081082035688,0.0346974631627655,0.83907174590103
"111007A",0.112740498007275,0.220408657448428,0.585109984194643,0.105925820755807,0.0283119995562531,0.863009485860952
