"","ID","MAT","Tcold","Thot","Tmon10","MAP","Pdry","Psdry","Pwdry","Pswet","Pwwet","totalSummerP","totalWinterP","totalP","Pthreshold","KG_zone1","KG_zone2","KG_zone3","KG_zone"
"1","il_12130",18.770491824124,11.0180327931388,25.8983606744985,12,597.491803278689,0,0,19.2131147540984,21.8196721311475,152.72131147541,28.655737704918,568.836065573771,597.491803278689,37.5409836482481,"C","s","a","Csa"
"2","il_12140",18.8432624263966,11.1627659797668,25.9255319351846,12,592.63829787234,0,0,18.9893617021277,21.0851063829787,151.81914893617,27.7234042553191,564.914893617021,592.63829787234,37.6865248527932,"C","s","a","Csa"
"3","il_13105",18.6888095197224,10.8528571673802,25.8457143511091,12,597.257142857143,0,0,18.1571428571429,22.1571428571429,152.857142857143,28.9142857142858,568.342857142858,597.257142857143,37.3776190394447,"C","s","a","Csa"
"4","il_13125",18.9855768772272,11.2307693041288,26.0884614357582,12,586.884615384616,0,0,18.2692307692308,20.6538461538462,150.653846153846,27.1538461538462,559.73076923077,586.884615384616,37.9711537544544,"C","s","a","Csa"
"5","il_13135",18.9914351591358,11.250000026491,26.0666665501065,12,585.722222222223,0,0,18,20.75,150.305555555556,27.1944444444444,558.527777777778,585.722222222223,37.9828703182715,"C","s","a","Csa"
"6","il_13146",19.1247058849709,11.4211764952716,26.197647004969,12,579.458823529411,0,0,17.9176470588235,19.9176470588235,149.011764705882,26.2235294117647,553.235294117646,579.458823529411,38.2494117699418,"C","s","a","Csa"
"7","il_14115",18.8074074017168,11.0370370134895,25.8654321270224,12,589.802469135802,0,0,17.4197530864198,21.4074074074074,151.617283950617,27.9753086419753,561.827160493827,589.802469135802,37.6148148034335,"C","s","a","Csa"
"8","il_14120",18.5380937705437,10.5840000247955,25.6686249899864,12,572.755,0,0,15.5775,21.47125,146.1825,27.4925,545.2625,572.755,37.0761875410874,"C","s","a","Csa"
"9","il_15120",18.6592948882302,10.8849112536075,25.6408284683905,12,577.832840236685,0,0,16.3047337278106,20.8313609467456,149.056213017751,26.3594674556213,551.473372781064,577.832840236685,37.3185897764605,"C","s","a","Csa"
"10","il_17110",17.798094518301,9.82774389953148,24.7640243681466,11,558.301829268293,0,0,14.969512195122,21.5365853658537,143.207317073171,26.9451219512196,531.356707317073,558.301829268293,35.5961890366019,"C","s","a","Csa"
"11","il_17117",17.115921146511,8.97833004528675,24.0833002245924,10,520.497017892645,0,0,13.5805168986083,21.962226640159,131.184890656064,26.4831013916501,494.013916500995,520.497017892645,34.231842293022,"C","s","a","Csa"
"12","il_17123",17.0975951964487,8.9547094448296,24.065931885897,10,520.13627254509,0,0,13.5330661322645,21.9599198396794,131.086172344689,26.4889779559119,493.647294589178,520.13627254509,34.1951903928975,"C","s","a","Csa"
"13","il_17135",18.0671740306143,10.2079147646598,24.9859969793752,12,545.551750380518,0,0,15.8272450532725,21.4124809741248,138.962709284627,26.1780821917808,519.373668188737,545.551750380518,36.1343480612287,"C","s","a","Csa"
"14","il_17144",18.3726863379756,10.783292415394,25.0773955680229,12,492.751842751843,0,0,15.8968058968059,19.2702702702703,124,22.980343980344,469.771498771499,492.751842751843,36.7453726759512,"C","s","a","Csa"
"15","il_17155",17.6547197702477,9.76106195815545,24.472566402064,11,502.501474926254,0,0,14.2920353982301,20.4837758112094,127.197640117994,24.4129793510324,478.088495575222,502.501474926254,35.3094395404954,"C","s","a","Csa"
"16","il_17162",18.9209677436018,11.3104838709677,25.7419354531073,12,543.048387096773,0,0,17.3306451612903,20.8145161290323,138.572580645161,24.5241935483871,518.524193548386,543.048387096773,37.8419354872037,"C","s","a","Csa"
"17","il_17164",18.0974558094238,10.3818887677261,24.8540750333285,12,499.085381630013,0,0,15.3868046571798,19.9055627425615,125.840879689521,23.719275549806,475.366106080207,499.085381630013,36.1949116188475,"C","s","a","Csa"
"18","il_17168",18.4420967725748,10.8403686756363,25.182949303482,12,514.596313364056,0,0,16.7990783410138,20.2276497695853,129.588940092166,24.0617511520738,490.534562211982,514.596313364056,36.8841935451496,"C","s","a","Csa"
"19","il_18115",16.6432575809835,8.53151520671267,23.427878778631,10,442.966666666667,0,0,11.9606060606061,20.2060606060606,108.339393939394,24.1727272727273,418.79393939394,442.966666666667,33.286515161967,"C","s","a","Csa"
"20","il_18125",18.4602941485012,11.0000000560985,25.0411762910731,12,469.882352941176,0,0,15.1176470588235,16.9411764705882,119.588235294118,20.4705882352941,449.411764705882,469.882352941176,36.9205882970025,"C","s","a","Csa"
"21","il_18131",17.3199999995665,9.44254547986117,24.0350908973,11,451.294545454546,0,0,13.0836363636364,19.0836363636364,111.685454545455,22.8109090909091,428.483636363637,451.294545454546,34.639999999133,"C","s","a","Csa"
"22","il_18150",18.0200617318133,10.368100382806,24.6962963819789,12,467.254480286738,0,0,15.2568697729988,18.2986857825567,115.851851851852,22.0095579450418,445.244922341697,467.254480286738,36.0401234636265,"C","s","a","Csa"
"23","il_18178",19.3925287412958,12.1586207137711,26.0103449547428,12,513.977011494253,0,0,20.4252873563218,17.9195402298851,127.701149425287,21.6896551724138,492.287356321839,513.977011494253,38.7850574825915,"C","s","a","Csa"
"24","il_18180",18.0200617318133,10.368100382806,24.6962963819789,12,467.254480286738,0,0,15.2568697729988,18.2986857825567,115.851851851852,22.0095579450418,445.244922341697,467.254480286738,36.0401234636265,"C","s","a","Csa"
"25","il_19130",18.073212092573,10.3123636297746,24.7963636086204,12,400.709090909091,0,0,11.4909090909091,15.0472727272727,99.4327272727273,18.4290909090909,382.28,400.709090909091,36.146424185146,"C","s","a","Csa"
"26","il_19160",17.7228091692553,9.90540542297926,24.4189189517234,11,417.164619164619,0,0,11.7002457002457,16.3022113022113,103.842751842752,19.7641277641278,397.400491400492,417.164619164619,35.4456183385107,"C","s","a","Csa"
"27","il_19178",18.2902824823466,10.6528813596499,24.9671187546294,12,430.362711864407,0,0,13.4423728813559,15.7135593220339,106.949152542373,19.2542372881356,411.108474576271,430.362711864407,36.5805649646931,"C","s","a","Csa"
"28","il_19180",18.543677933695,10.9392200112781,25.2328182245722,12,411.289183222958,0,0,12.8844738778514,14.5629139072848,101.868285504047,18.0198675496689,393.269315673289,411.289183222958,37.0873558673901,"C","s","a","Csa"
"29","il_2105",16.9629729704814,8.58432432896382,24.339999997938,10,790.205405405404,0,0,25.5945945945946,43.9567567567568,197.059459459459,59.0108108108108,731.194594594594,790.205405405404,33.9259459409628,"C","s","a","Csa"
"30","il_21105",18.9804166184531,11.1966666857402,25.7816666603088,12,301.916666666667,0,0,8.88333333333333,11.75,73.2,14.75,287.166666666667,301.916666666667,37.9608332369062,"B","S","h","BSh"
"31","il_21120",18.2401245570833,10.3323843402795,24.9967972222596,12,328.786476868327,0,0,8.58362989323843,13.0925266903915,79.7580071174377,16.1067615658363,312.679715302491,328.786476868327,36.4802491141666,"B","S","h","BSh"
"32","il_21130",18.7509928365859,10.985156243667,25.5267578363419,12,329.828125,0,0,9.673828125,12.2734375,80.076171875,15.373046875,314.455078125,329.828125,37.5019856731718,"B","S","h","BSh"
"33","il_23103",18.0821969364628,9.36363636363636,25.2227271686901,11,200.090909090909,0,0,3,9.81818181818182,45.9545454545455,12.8181818181818,187.272727272727,200.090909090909,36.1643938729257,"B","S","h","BSh"
"34","il_23105",18.444755760075,9.84396549751019,25.5715517422249,11,183.840517241379,0,0,3.38362068965517,8.71120689655172,41.8534482758621,11.4913793103448,172.349137931034,183.840517241379,36.8895115201501,"B","W","h","BWh"
"35","il_23134",19.0050129729013,10.7070312350988,25.9273435771465,12,210.9140625,0,0,4.765625,10,49.5859375,12.984375,197.9296875,210.9140625,38.0100259458025,"B","S","h","BSh"
"36","il_23137",18.1728358013713,9.76226860729616,25.078388043304,11,264.10447761194,0,0,5.37313432835821,12.3134328358209,62.7164179104478,15.3134328358209,248.791044776119,264.10447761194,36.3456716027426,"B","S","h","BSh"
"37","il_23150",18.7288811276287,10.4173146561309,25.6513006837218,12,227.951048951049,0,0,4.98601398601399,10.1048951048951,53.2587412587413,13.1398601398601,214.811188811189,227.951048951049,37.4577622552574,"B","S","h","BSh"
"38","il_23160",19.6806318373044,12.0236536577863,26.4657866670312,12,265.25237592397,0,0,8.39281942977825,9.17001055966209,62.168954593453,12.6156282998944,252.636747624076,265.25237592397,39.3612636746088,"B","S","h","BSh"
"39","il_25191",18.9066901201374,10.4661971649653,26.0158450166944,12,161.637323943662,0,0,3.1830985915493,7.22887323943662,36.3239436619718,9.76408450704225,151.87323943662,161.637323943662,37.8133802402747,"B","W","h","BWh"
"40","il_30118",13.5333333199496,4.0762711916182,21.8949152413061,8,866.06779661017,0.0169491525423729,0.0169491525423729,24.9491525423729,54.0169491525424,207.728813559322,77.1525423728814,788.915254237288,866.06779661017,27.0666666398993,"C","s","b","Csb"
"41","il_30120",14.6433820697626,5.12397660700201,23.243742694074,8,821.478362573099,0.0795321637426901,0.0795321637426901,23.6222222222222,51.3298245614035,198.521637426901,73.4163742690059,748.061988304093,821.478362573099,29.2867641395252,"C","s","a","Csa"
"42","il_30122",14.6824052622498,5.17296983464135,23.2755220461887,8,819.674013921112,0.0788863109048724,0.0788863109048724,23.5754060324826,51.2053364269142,198.200696055684,73.2262180974479,746.447795823665,819.674013921112,29.3648105244997,"C","s","a","Csa"
"43","il_30124",14.1119791933646,4.42500000447035,22.5500001907349,8,825.5,0,0,22,47.21875,199.90625,68.53125,756.96875,825.5,28.2239583867292,"C","s","a","Csa"
"44","il_30125",14.8052655709293,5.39999999896019,23.0604396128392,8,812.197802197801,0.00549450549450549,0.00549450549450549,22.467032967033,48.6208791208791,196.120879120879,70.5604395604395,741.637362637361,812.197802197801,29.6105311418587,"C","s","a","Csa"
"45","il_30128",15.2467857137352,5.92619046983974,23.4519048236665,8,792.02380952381,0.00476190476190476,0.00476190476190476,21.9333333333333,47.4238095238095,192.147619047619,68.8142857142857,723.209523809524,792.02380952381,30.4935714274704,"C","s","a","Csa"
"46","il_30131",17.6190860463727,8.76129030412243,25.5999998892507,10,740.161290322582,0.032258064516129,0.032258064516129,21.0645161290323,46.1612903225806,183.451612903226,66.3548387096774,673.806451612904,740.161290322582,35.2381720927454,"C","s","a","Csa"
"47","il_30136",15.1723633101042,5.79067443514074,23.6204829315262,8,803.751040799334,0.0632805995004163,0.0632805995004163,23.0124895920067,49.8875936719401,195.205661948376,71.4762697751874,732.274771024147,803.751040799334,30.3447266202084,"C","s","a","Csa"
"48","il_30145",17.7750000081411,8.98536589087509,25.7853657792254,10,814.09756097561,0.146341463414634,0.146341463414634,24.2926829268293,53.609756097561,198.463414634146,77.1219512195122,736.975609756098,814.09756097561,35.5500000162822,"C","s","a","Csa"
"49","il_30155",16.6847883607975,7.34761903399513,24.8126983945332,9,718.650793650792,0,0,19.1111111111111,40.1269841269841,174.349206349206,60.3333333333333,658.317460317459,718.650793650792,33.3695767215951,"C","s","a","Csa"
"50","il_30165",17.198893232892,8.37968754395843,24.9539062827826,10,765.21875,0,0,23.4296875,44.6484375,188.578125,61.25,703.96875,765.21875,34.3977864657839,"C","s","a","Csa"
"51","il_30170",17.4035460805217,8.51489363325403,25.1872339857386,10,720.36170212766,0,0,22.2127659574468,40.9574468085106,177.297872340426,56.7021276595744,663.659574468086,720.36170212766,34.8070921610433,"C","s","a","Csa"
"52","il_30175",16.2432906191804,7.09435902311443,24.4457948391254,9,752.205128205129,0.0128205128205128,0.0128205128205128,21.7051282051282,45.3589743589744,184.75641025641,64.7692307692308,687.435897435898,752.205128205129,32.4865812383608,"C","s","a","Csa"
"53","il_31110",18.0941233175568,9.56069366091249,25.6745665004488,11,659.080924855491,0,0,21.0173410404624,35.5086705202312,164.739884393064,48.0520231213873,611.028901734104,659.080924855491,36.1882466351136,"C","s","a","Csa"
"54","il_31115",18.8830269458247,10.5816176463576,26.3742646610036,12,604.441176470588,0,0,19.5808823529412,29.75,155.654411764706,40.125,564.316176470588,604.441176470588,37.7660538916494,"C","s","a","Csa"
"55","il_31155",17.7174208142639,8.63212669596953,25.6918552191549,10,598.39366515837,0,0,16.3755656108597,32.2217194570136,147.266968325792,47.6334841628959,550.760180995475,598.39366515837,35.4348416285278,"C","s","a","Csa"
"56","il_31160",17.4733187029933,8.32456138677764,25.4228070242363,10,573.140350877193,0,0,15.5438596491228,30.219298245614,139.947368421053,44.5350877192982,528.605263157895,573.140350877193,34.9466374059867,"C","s","a","Csa"
"57","il_31163",18.0126361595,9.07385621663012,25.8346405403287,10,521.620915032679,0,0,14.1176470588235,27.2222222222222,128.346405228758,39.1568627450981,482.464052287581,521.620915032679,36.025272319,"C","s","a","Csa"
"58","il_31165",18.6061619889568,9.88521128641048,26.3021127270981,11,474.028169014084,0,0,13.556338028169,24.0845070422535,116.661971830986,34.5352112676056,439.492957746479,474.028169014084,37.2123239779137,"C","s","a","Csa"
"59","il_31198",17.4803968315074,8.61654424892903,25.415999963981,10,647.278911564625,0.00680272108843537,0.00680272108843537,18.7619047619048,36.9591836734694,160.061224489796,52.4421768707483,594.836734693877,647.278911564625,34.9607936630148,"C","s","a","Csa"
"60","il_34160",17.6166930384777,8.50696204734754,25.5607594840134,10,546.278481012659,0,0,14.8924050632911,27.9367088607595,132.107594936709,41.5886075949368,504.689873417722,546.278481012659,35.2333860769553,"C","s","a","Csa"
"61","il_38175",19.9299468800999,11.6541832851699,27.444621538261,12,446.486055776893,0,0,14.0557768924303,20.2549800796813,109.972111553785,26.5219123505976,419.964143426295,446.486055776893,39.8598937601999,"C","s","a","Csa"
"62","il_4110",18.3679012369226,10.4999999646787,25.5481481198911,12,721.703703703703,0,0,24.4074074074074,34.7962962962963,189.981481481481,48.5370370370371,673.166666666666,721.703703703703,36.7358024738453,"C","s","a","Csa"
"63","il_48125",18.1699074043168,9.82685185361792,25.1111110934505,11,333.944444444444,0,0,7.60185185185185,16.1944444444444,82.8888888888889,19.2685185185185,314.675925925926,333.944444444444,36.3398148086336,"B","S","h","BSh"
"64","il_48130",17.8385802442224,9.43597881882279,24.7978836140305,11,342.216931216931,0,0,7.41269841269841,16.4814814814815,84.8941798941799,19.6349206349206,322.582010582011,342.216931216931,35.6771604884449,"B","S","k","BSk"
"65","il_48185",20.3330952296181,11.7019047237578,27.5038095383417,12,189.961904761905,0,0,3.54285714285714,11.2380952380952,45.8095238095238,13.3523809523809,176.609523809524,189.961904761905,40.6661904592362,"B","W","h","BWh"
"66","il_48188",21.3364583378037,12.6156249940395,28.7062501311302,12,147.53125,0,0,2.90625,9.5,34.8125,11.375,136.15625,147.53125,42.6729166756074,"B","W","h","BWh"
"67","il_48192",19.5319359185505,10.8196318885788,26.7143149190641,12,188.719836400818,0,0,3.12678936605317,10.5112474437628,44.4437627811861,12.7464212678937,175.973415132924,188.719836400818,39.0638718371011,"B","W","h","BWh"
"68","il_5110",18.2054964642153,10.2000000121746,25.4478723241928,12,720.648936170212,0,0,24.2021276595745,35.4468085106383,186.234042553192,48.8617021276596,671.787234042553,720.648936170212,36.4109929284306,"C","s","a","Csa"
"69","il_55106",17.3873084411311,8.43620691354247,24.7764368934193,10,186.034482758621,0,0,2.99425287356322,9.3448275862069,42.7298850574713,12.3448275862069,173.689655172414,186.034482758621,34.7746168822621,"B","S","k","BSk"
"70","il_55140",18.4479756665645,9.58246188329975,25.8153595228341,11,162.93137254902,0,0,2.71132897603486,8.27559912854031,37.0631808278867,10.7995642701525,152.131808278867,162.93137254902,36.8959513331291,"B","W","h","BWh"
"71","il_55165",18.7205357116366,9.97142859867641,25.8857143492926,11,197.761904761905,0,0,3.01190476190476,10.297619047619,46.3571428571429,12.7619047619047,185,197.761904761905,37.4410714232733,"B","S","h","BSh"
"72","il_56140",17.9789709330138,8.90402687635998,25.5731543726569,11,140.570469798658,0,0,2.21476510067114,7.60402684563758,30.6577181208054,9.76510067114094,130.805369127517,140.570469798658,35.9579418660277,"B","W","k","BWk"
"73","il_56150",18.9106906676923,9.65584551217909,26.6894571626858,11,115.496868475992,0,0,1.96555323590814,6.49791231732777,24.7129436325678,8.30688935281838,107.189979123173,115.496868475992,37.8213813353846,"B","W","h","BWh"
"74","il_56164",19.264015731889,10.0140866816228,27.0548761237886,12,111.524767801858,0,0,1.92801857585139,6.42105263157895,23.8343653250774,8.14318885448917,103.381578947368,111.524767801858,38.5280314637781,"B","W","h","BWh"
"75","il_57125",19.1570047157398,9.33768098250679,27.4811593484187,11,60.0434782608696,0,0,1,4,12.8260869565217,5,55.0434782608696,60.0434782608696,38.3140094314796,"B","W","h","BWh"
"76","il_57130",18.6390518438669,8.92580740540116,26.8377777523465,11,52.2666666666666,0,0,1.05925925925926,3.40740740740741,11.1407407407407,4.41481481481482,47.8518518518518,52.2666666666666,37.2781036877338,"B","W","h","BWh"
"77","il_57160",18.2034755201325,8.91706162041397,25.9843601751102,11,123.388625592417,0,0,2.04739336492891,6.76777251184834,26.6161137440758,8.71563981042654,114.672985781991,123.388625592417,36.4069510402649,"B","W","h","BWh"
"78","il_57165",18.7059909288866,9.05469563473826,26.8491303920746,11,63.0815217391305,0,0,1.19565217391304,3.91847826086957,13.429347826087,5.04347826086957,58.0380434782609,63.0815217391305,37.4119818577732,"B","W","h","BWh"
"79","il_57180",19.8940000152588,10.1515555657281,28.1631111229791,12,62.8666666666666,0,0,1,3.80888888888889,13.16,4.80888888888889,58.0577777777777,62.8666666666666,39.7880000305176,"B","W","h","BWh"
"80","il_57190",18.8050981292063,9.15031470139015,26.9550253292026,11,62.989847715736,0,0,1.18274111675127,3.90355329949239,13.3908629441624,5.02030456852792,57.9695431472081,62.989847715736,37.6101962584126,"B","W","h","BWh"
"81","il_58150",19.4169466490017,9.53537548860542,27.7886364054774,11,52.6808300395257,0,0,1,3.39822134387352,11.1907114624506,4.39822134387352,48.2826086956522,52.6808300395257,38.8338932980034,"B","W","h","BWh"
"82","il_58175",20.1560344851337,10.285057506342,28.5758619637325,12,49.7586206896552,0,0,1,3.01149425287356,10.367816091954,4.01149425287356,45.7471264367816,49.7586206896552,40.3120689702673,"B","W","h","BWh"
"83","il_59185",21.7118589822044,12.1474359096625,29.8314102613009,12,84.9807692307693,0,0,1.44871794871795,6.48076923076923,18.4423076923077,7.78205128205128,77.198717948718,84.9807692307693,43.4237179644088,"B","W","h","BWh"
"84","il_59195",23.3934456944912,14.1196629277776,31.493820126137,12,71.6460674157304,0,0,1.81460674157303,5.23033707865169,15.1797752808989,6.2247191011236,65.4213483146068,71.6460674157304,46.7868913889824,"B","W","h","BWh"
"85","il_60105",20.3350574860628,10.4310344827586,28.7655172019169,12,46.3448275862069,0,0,1,3,9.6551724137931,4,42.3448275862069,46.3448275862069,40.6701149721255,"B","W","h","BWh"
"86","il_60110",20.4153645982345,10.5062499940395,28.8531249761581,12,45.75,0,0,1,2.96875,9.5,3.9375,41.8125,45.75,40.830729196469,"B","W","h","BWh"
"87","il_60140",19.9241071400188,10.0357143197741,28.303571496691,12,37.7142857142857,0,0,1,2.71428571428571,8.03571428571429,3.17857142857142,34.5357142857143,37.7142857142857,39.8482142800377,"B","W","h","BWh"
"88","il_60150",18.9912698243661,9.16349200596885,27.2682539016481,11,43.1111111111111,0,0,1,3.07936507936508,9.19047619047619,3.92063492063492,39.1904761904762,43.1111111111111,37.9825396487322,"B","W","h","BWh"
"89","il_60170",19.1872549166087,9.38431365817201,27.4686272939046,11,40.5490196078431,0,0,1,3.01960784313725,8.64705882352941,3.86274509803921,36.6862745098039,40.5490196078431,38.3745098332175,"B","W","h","BWh"
"90","il_60190",20.9045833428701,11.1400000095367,29.2300000190735,12,23,0,0,1,1.6,4.75,1.6,21.4,23,41.8091666857401,"B","W","h","BWh"
"91","il_7105",18.5748544344909,10.4296943256428,25.9484715690779,12,656.602620087335,0,0,22.1441048034934,30.6681222707424,171.17903930131,41.8253275109171,614.777292576418,656.602620087335,37.1497088689818,"C","s","a","Csa"
"92","il_8130",18.6442708472411,10.7312500476837,25.8625001907349,12,604.125,0,0,19.625,23.3125,154.0625,30.375,573.75,604.125,37.2885416944821,"C","s","a","Csa"
"93","il_8140",19.0367187187076,10.9968750178814,26.421875,12,579.96875,0,0,19.84375,23.4375,145.9375,30.625,549.34375,579.96875,38.0734374374151,"C","s","a","Csa"
"94","il_8146",19.04629048484,10.9050156395014,26.4380355065644,12,539.439916405434,0,0,16.7220480668757,22.1640543364681,135.641588296761,28.7011494252873,510.738766980146,539.439916405434,38.0925809696799,"C","s","a","Csa"
"95","il_8155",18.7317587012468,10.4976743930994,26.2093022756798,12,600.869186046513,0,0,19.7005813953488,26.7732558139535,154.040697674419,35.9244186046512,564.944767441861,600.869186046513,37.4635174024937,"C","s","a","Csa"
